epsilon,sample_index,cluster_id,final_bits,stable,residual_norm,max_real_eig,x_initial,y_initial,x_final,y_final
0.2,126,2,011,1,0,-0.33749745,-0.075607326 1.3562904 1.0335954,0.91614722 -0.69786293 0.55979792,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,127,7,110,1,0,-0.33749745,1.1401862 -0.063775138 0.49141364,0.2181474 -0.5025316 0.59218205,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,128,2,011,1,0,-0.33749745,-1.652546 0.59853012 -0.52790448,-0.27378743 0.11337147 -0.99954133,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,129,5,001,1,2.220446e-16,-0.33749745,-1.7404418 -0.40319295 0.20816282,0.3421109 1.0747114 -1.2460211,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,130,4,101,1,6.2063354e-16,-0.33749745,-1.1677029 -1.035488 1.655804,-0.68703037 0.14145929 -0.041253644,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,131,1,111,1,3.9968029e-16,-0.84308214,-0.46366577 0.25453864 1.3503307,-0.64877452 -0.74419857 0.85473685,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,132,0,000,1,6.0402663e-16,-0.84308214,-0.79991532 -0.16537112 -0.74041129,-0.3069865 1.0434084 0.68830435,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,133,3,100,1,6.9555273e-16,-0.33749745,-0.5906773 -1.3604768 1.7825462,-1.0840106 0.49625121 0.97019459,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,134,6,010,1,4.7259522e-16,-0.33749745,-0.6414814 0.3897308 1.794047,0.82611727 -0.46957752 1.3998691,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,135,2,011,1,2.0229226e-16,-0.33749745,-0.68424932 -1.7047453 0.10733715,0.71639335 -0.90847527 -1.4643889,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,136,2,011,1,0,-0.33749745,1.612032 1.2200854 1.0047627,0.90091321 -0.69989004 0.7729347,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,137,0,000,1,6.6242273e-16,-0.84308214,-1.1750286 -1.5859396 -1.3990203,0.46299796 1.2099792 1.1946558,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,138,7,110,1,0,-0.33749745,-0.27802462 -1.5548394 -0.21377148,-0.59470654 -0.9666525 1.1362475,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,139,7,110,1,0,-0.33749745,-1.7374443 -0.89941368 -1.5982898,-1.3985296 -1.390812 1.3087037,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,140,2,011,1,2.0229226e-16,-0.33749745,-0.15632683 -0.87369764 1.312519,1.0638977 -1.2784755 -1.1076403,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,141,2,011,1,0,-0.33749745,1.168384 0.88531882 1.6223449,0.88914887 0.57466474 -0.8670955,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,142,6,010,1,4.6417414e-16,-0.33749745,-1.4730447 -0.86106001 -1.7509611,-0.58115213 -0.87273771 1.2889276,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,143,5,001,1,8.1493698e-16,-0.33749745,-1.2682334 1.4706628 1.5004609,0.86385091 0.89565784 0.10881788,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,144,3,100,1,0,-0.33749745,0.91234516 -1.3518658 -1.7387799,-0.22542179 1.2330579 -0.013148161,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,145,1,111,1,4.1659261e-16,-0.84308214,-0.29068562 0.68842702 1.0942875,-0.57898495 -0.4228727 -0.65609728,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,146,1,111,1,3.9968029e-16,-0.84308214,1.4244438 -0.056464546 -1.9131422,0.55648034 -0.34556208 -0.8215384,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,147,0,000,1,5.958082e-16,-0.84308214,1.5431069 -1.0122314 1.9328448,0.51316452 1.1377663 0.84779948,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,148,1,111,1,5.2357346e-16,-0.84308214,-1.8560942 1.8979078 -0.09690349,-1.2285807 -0.79764102 -0.7781385,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,149,2,011,1,2.0229226e-16,-0.33749745,-0.49711258 1.098715 1.6899823,-0.2776824 -0.51052168 -0.78911418,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,150,4,101,1,4.4018628e-16,-0.33749745,0.89937093 -0.88378731 0.90596013,0.53609867 0.16983172 -0.37050426,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,151,0,000,1,4.8849813e-16,-0.84308214,-0.92643882 -0.11992208 -0.39534224,0.081468351 1.1137313 -0.011889056,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,152,0,000,1,4.8849813e-16,-0.84308214,-1.7949736 -0.3138799 0.091812529,1.2377447 0.45363153 0.0097584631,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,153,0,000,1,6.5267518e-16,-0.84308214,-0.027262906 -1.5703803 -1.5957615,1.0703383 -0.17038002 -0.72722682,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,154,7,110,1,4.7829872e-16,-0.33749745,0.96282742 -0.38061928 -0.9434515,0.51460958 -0.83859752 0.57838819,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,155,6,010,1,0,-0.33749745,-1.1667615 0.37987745 0.84889506,-0.22030349 0.059289774 1.3378941,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,156,1,111,1,5.2357346e-16,-0.84308214,-0.32699424 0.27084416 1.7168116,-1.2328021 -0.54483735 -1.0374605,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,157,0,000,1,4.6151104e-16,-0.84308214,0.69774557 -1.1739265 0.2260303,0.63472817 1.0193822 0.17989572,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,158,3,100,1,0,-0.33749745,0.36630871 -0.9430065 -0.56698598,-0.79520594 -0.24073325 0.02129549,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,159,3,100,1,0,-0.33749745,-0.79016023 -0.20907351 -1.9150319,-1.1291059 0.20804007 -0.33678544,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,160,7,110,1,0,-0.33749745,-0.046924394 0.56539454 0.066436016,-0.18796268 -1.4419548 0.94083966,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,161,0,000,1,3.87148e-16,-0.84308214,0.18924458 -1.3834153 -1.015107,1.3206426 0.65075319 0.77648791,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,162,3,100,1,2.0229226e-16,-0.33749745,-0.095730904 -0.71404516 0.43267533,-1.1288793 1.2273146 0.82959932,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,163,6,010,1,0,-0.33749745,-0.29500386 0.2902897 -0.77995771,1.4891947 -0.23860234 0.2702045,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,164,4,101,1,2.0229226e-16,-0.33749745,-0.020311699 -0.67419906 0.36890858,-1.2870333 0.80516434 -1.2162878,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,165,2,011,1,2.0229226e-16,-0.33749745,-0.25254071 1.8940247 0.3241038,1.130857 -1.0220714 -1.3701595,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,166,0,000,1,4.8291511e-16,-0.84308214,1.2855201 1.8164596 0.60451531,0.69585788 0.69667277 0.65779425,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,167,5,001,1,3.728763e-16,-0.33749745,0.10059813 -0.61777646 -0.33069964,0.90148701 0.69310384 -1.4936271,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,168,7,110,1,0,-0.33749745,-0.56154126 -0.41733685 -0.55936157,-1.0941355 -0.68263011 0.25249527,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,169,0,000,1,3.87148e-16,-0.84308214,-1.1269681 -1.4048267 -1.5535411,1.0895359 0.33113904 -0.21048845,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,170,2,011,1,0,-0.33749745,-0.44582211 0.8763116 -1.1903188,-0.1181906 -0.12743367 -0.68761211,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,171,2,011,1,4.7259522e-16,-0.33749745,-1.0648954 0.95065912 1.2409551,0.99026547 -1.0823337 -0.18350515,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,172,6,010,1,4.7259522e-16,-0.33749745,-1.746131 -1.6303486 -1.125576,0.27938958 -1.4460087 1.289705,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,173,1,111,1,3.87148e-16,-0.84308214,-1.6720996 1.7739735 0.46003016,-1.2663334 0.76272842 -0.39923127,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,174,3,100,1,8.257552e-16,-0.33749745,1.1860867 0.55467222 0.16870332,0.22305768 1.3038473 0.42618961,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,175,7,110,1,3.728763e-16,-0.33749745,0.16643424 1.9088581 1.9624755,-0.90224917 0.21653465 1.4902185,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,176,5,001,1,2.220446e-16,-0.33749745,0.94913663 -1.4042998 0.39763885,0.76972748 0.93390057 -1.3893549,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,177,0,000,1,5.958082e-16,-0.84308214,-1.8882201 -1.0939696 -0.50497987,-0.45260906 0.74672168 -0.30303785,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,178,2,011,1,0,-0.33749745,0.2734696 1.1106287 0.51448595,1.1248692 -0.0013706444 0.056908359,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,179,3,100,1,0,-0.33749745,1.6757301 -1.0617432 -1.0020027,-0.76499494 -0.44095928 -0.49087443,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,180,3,100,1,6.9555273e-16,-0.33749745,1.9195777 -1.8991067 -0.50293044,-0.6665397 0.51723394 0.37520417,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,181,6,010,1,2.0229226e-16,-0.33749745,-1.8443776 1.8796371 -1.1395632,-0.33945518 0.2951079 -0.42067055,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,182,6,010,1,8.6355085e-16,-0.33749745,-0.41750443 1.7073607 0.25693671,0.90405753 -0.19086585 0.74969659,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,183,2,011,1,0,-0.33749745,-0.24172491 0.82559449 1.0408547,0.78111924 -0.33845766 0.21856032,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,184,1,111,1,4.6997984e-16,-0.84308214,-0.5771318 1.5705449 1.9772046,-0.63578839 -1.0263458 -0.93046168,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,185,7,110,1,0,-0.33749745,0.12512308 -0.27567625 -1.266412,0.00061049671 -1.3956669 -0.14925632,1.1288824 1.1288824 -0.99364796,0.56444118 0.56444118 -0.49682398
0.2,186,2,011,1,6.2063354e-16,-0.33749745,1.2052817 1.6924643 0.65227683,1.2003066 -1.2705119 -1.4068493,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,187,6,010,1,0,-0.33749745,-0.50707832 0.60582516 -0.49195072,1.1066895 -0.56531284 0.19490707,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,188,0,000,1,4.6151104e-16,-0.84308214,1.1194611 -1.3361886 -0.17642342,0.74944383 1.399615 0.84653296,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
0.2,189,1,111,1,6.5267518e-16,-0.84308214,1.3139956 0.20003276 1.8061094,0.78194193 -1.3166894 0.21938991,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,190,5,001,1,4.7829872e-16,-0.33749745,-0.34966657 -0.87565073 -0.61208549,0.34959423 0.80108902 -1.424821,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,191,2,011,1,6.061655e-16,-0.33749745,-0.97629613 -1.0354543 -0.72490147,0.81797289 -1.4530375 -1.0318394,-0.99364796 1.1288824 1.1288824,-0.49682398 0.56444118 0.56444118
0.2,192,4,101,1,0,-0.33749745,0.5254146 -1.1964267 1.903717,-0.84897867 1.195277 -0.8952764,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,193,5,001,1,2.220446e-16,-0.33749745,-1.2197861 -0.17159137 -0.8601669,1.0857972 0.53092235 -1.0157461,-1.1288824 -1.1288824 0.99364796,-0.56444118 -0.56444118 0.49682398
0.2,194,1,111,1,4.8849813e-16,-0.84308214,0.22524541 0.44040647 0.6438825,-0.89735404 0.079017378 -0.99133098,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,195,3,100,1,6.9555273e-16,-0.33749745,0.97705891 -0.072299927 -1.3456912,-1.2490331 0.65385375 1.3062287,0.99364796 -1.1288824 -1.1288824,0.49682398 -0.56444118 -0.56444118
0.2,196,6,010,1,2.0229226e-16,-0.33749745,-1.4573726 0.55850746 1.7419566,0.63827404 -0.9993255 1.0032066,-1.1288824 0.99364796 -1.1288824,-0.56444118 0.49682398 -0.56444118
0.2,197,4,101,1,0,-0.33749745,0.3889469 -0.25386241 1.6252147,-0.67724063 1.3146563 0.13984521,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
0.2,198,1,111,1,6.0402663e-16,-0.84308214,1.7949046 0.29311263 0.7760247,-1.1629564 0.11959746 -0.14075244,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
0.2,199,4,101,1,0,-0.33749745,0.50877376 -1.228014 1.6049554,0.37098847 -0.25701858 -0.52997617,1.1288824 -0.99364796 1.1288824,0.56444118 -0.49682398 0.56444118
2.0,0,1,000,1,6.6613381e-16,-0.52539811,-0.99128366 1.9575779 1.6219703,1.0869651 -0.30384396 1.0678778,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,1,0,111,1,6.6613381e-16,-0.52539811,-0.11623591 1.3291439 1.3932188,1.2739257 -0.78577918 -1.2531363,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,2,0,111,1,6.6613381e-16,-0.52539811,0.84157314 -1.0938746 1.6816898,0.69399325 -0.78712923 0.87154297,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,3,1,000,1,6.6613381e-16,-0.52539811,-0.0072529406 0.23952503 0.37569946,1.4039675 0.28827669 0.81437826,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,4,1,000,1,6.6613381e-16,-0.52539811,0.02840423 -0.052583661 -1.3364689,0.54710717 0.146798 0.99271922,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,5,1,000,1,6.6613381e-16,-0.52539811,0.75334625 0.25204696 1.7715,0.69380055 1.2212754 0.37172109,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,6,1,000,1,6.6613381e-16,-0.52539811,-1.1897003 -0.81559948 0.66741661,1.2770928 0.62775801 0.25315675,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,7,1,000,1,6.6613381e-16,-0.52539811,0.50514412 -0.7882755 -1.4742887,-1.3072494 0.70243235 0.103598,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,8,0,111,1,6.6613381e-16,-0.52539811,0.86764057 1.4632261 -1.5056706,-0.56377517 -1.0077172 1.0141671,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,9,1,000,1,6.6613381e-16,-0.52539811,0.28113844 -1.0031761 -0.17697725,0.6200986 -1.3271902 0.010637802,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,10,0,111,1,6.6613381e-16,-0.52539811,1.2255257 1.5416358 0.36037097,0.070009897 -0.82661595 -1.4449103,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,11,0,111,1,6.6613381e-16,-0.52539811,-0.82852368 -1.5867649 1.4347688,-1.4262665 0.97198081 -0.37032223,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,12,0,111,1,6.6613381e-16,-0.52539811,-0.17045492 -1.2557281 0.38836,-1.1128156 -0.24656815 0.68749405,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,13,0,111,1,6.6613381e-16,-0.52539811,-1.8377817 0.0046750806 -1.9800346,-0.77374142 -0.15907854 -1.2520725,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,14,0,111,1,6.6613381e-16,-0.52539811,1.2299547 0.47251015 1.3831584,0.60851312 -0.65023173 1.458594,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,15,1,000,1,6.6613381e-16,-0.52539811,-1.032734 -1.3813934 -1.0929348,-0.59615233 1.0829465 0.84898506,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,16,1,000,1,6.6613381e-16,-0.52539811,-0.29323424 0.34394787 -0.21811233,0.24379263 0.0030731459 0.31743171,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,17,1,000,1,6.6613381e-16,-0.52539811,0.43508019 -0.84442143 -0.57353899,-0.82287661 -0.35378079 0.60869642,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,18,0,111,1,6.6613381e-16,-0.52539811,1.2135436 0.48125314 -1.0341535,-1.1710917 1.0065267 -0.0090728796,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,19,0,111,1,6.6613381e-16,-0.52539811,0.9894791 0.69783995 -0.77076369,0.382269 -1.3504702 -1.0753878,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,20,1,000,1,6.6613381e-16,-0.52539811,-1.8228195 -0.44250962 -1.1895221,1.1472885 -1.0368624 -0.88910321,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,21,1,000,1,6.6613381e-16,-0.52539811,-1.367188 -0.040693676 0.77282462,0.34190827 -0.11270405 0.99051864,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,22,0,111,1,6.6613381e-16,-0.52539811,-1.4539685 0.78375585 0.64735363,-1.146577 -1.0833999 -1.3666273,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,23,0,111,1,6.6613381e-16,-0.52539811,-1.6839222 1.8231921 -0.19770188,-0.81879894 -1.1883197 -0.5502166,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,24,0,111,1,6.6613381e-16,-0.52539811,-1.0928022 -0.4406549 -1.2588027,-0.81103482 -1.3612902 0.019657913,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,25,0,111,1,6.6613381e-16,-0.52539811,-0.15398973 0.10301291 1.4783648,0.55631325 -1.2969359 -1.4051572,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,26,1,000,1,6.6613381e-16,-0.52539811,-0.40181619 -0.33327195 1.789755,-0.23635464 1.0987421 1.1662863,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,27,1,000,1,6.6613381e-16,-0.52539811,1.3247705 0.046360359 0.0062483663,0.92015177 1.4106886 -0.53021751,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,28,0,111,1,6.6613381e-16,-0.52539811,-0.11750674 0.48126463 -0.32561365,-0.94272191 -1.1057728 -0.22621921,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,29,1,000,1,6.6613381e-16,-0.52539811,0.083529012 1.5630771 -1.086546,0.36734692 -1.0128118 0.49200088,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,30,1,000,1,6.6613381e-16,-0.52539811,1.3791521 1.0321825 0.13931042,0.96712448 0.91803951 0.21784647,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,31,0,111,1,6.6613381e-16,-0.52539811,0.97504903 -0.28685369 1.5549541,0.41386394 0.27931869 0.56976658,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,32,1,000,1,6.6613381e-16,-0.52539811,-0.7708805 0.52762658 -0.7495043,1.1292096 -1.1535901 -0.18946152,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,33,0,111,1,6.6613381e-16,-0.52539811,0.2419708 0.77973899 -1.0154176,-1.4830738 1.0388796 -1.4964751,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,34,1,000,1,6.6613381e-16,-0.52539811,-0.94330718 0.70449004 -1.7272313,-1.2728211 0.36124151 0.085519525,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,35,1,000,1,6.6613381e-16,-0.52539811,-1.6965559 -1.6337597 -1.0421933,-1.3691942 -0.31549517 0.4267345,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,36,0,111,1,6.6613381e-16,-0.52539811,1.6105439 -0.55769333 1.3988964,-1.3164613 1.0366011 -1.4058834,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,37,1,000,1,6.6613381e-16,-0.52539811,1.0724913 0.60873163 -1.1949333,-0.88550278 1.4373755 0.010127746,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,38,0,111,1,6.6613381e-16,-0.52539811,1.001566 -1.4435909 0.2144579,0.11110357 -1.1056552 -0.086176444,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,39,1,000,1,4.9101488e-16,-0.52539811,0.68693942 -0.78516309 1.6933663,0.86240857 0.9018 -1.0689631,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,40,0,111,1,6.6613381e-16,-0.52539811,0.37830901 0.25590997 0.66180335,1.472888 -0.33785497 -0.66488022,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,41,0,111,1,6.6613381e-16,-0.52539811,-0.82863322 -1.9846523 0.25476707,-1.4685665 0.16789677 -0.84254068,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,42,0,111,1,6.6613381e-16,-0.52539811,1.7714819 1.383827 1.4775743,-1.3977742 0.27196091 0.12801998,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,43,0,111,1,6.6613381e-16,-0.52539811,-0.041791378 0.96106493 -0.33794353,1.200554 -0.34653524 -0.70503296,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,44,1,000,1,6.6613381e-16,-0.52539811,-1.4635141 0.13048818 -1.3579649,1.2995231 0.20567915 0.17175322,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,45,0,111,1,6.6613381e-16,-0.52539811,1.0837177 0.49344532 -1.7295932,0.17691311 0.71266627 -1.1800642,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,46,0,111,1,6.6613381e-16,-0.52539811,1.0837722 -0.89410294 1.8307703,-1.0961999 -1.3901995 -0.75299703,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,47,1,000,1,6.6613381e-16,-0.52539811,0.34880915 -1.4776647 -0.85552923,-0.073093351 0.95213857 0.97449185,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,48,0,111,1,6.6613381e-16,-0.52539811,1.8603956 0.78804933 0.06958026,-0.32457008 -0.37876519 -1.1821448,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,49,0,111,1,6.6613381e-16,-0.52539811,1.3863214 -1.1265929 0.42473126,-0.44144406 0.76610296 -0.030535721,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,50,0,111,1,6.6613381e-16,-0.52539811,1.449912 1.1124301 0.27987263,0.77066363 -0.40953045 -0.54231867,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,51,0,111,1,6.6613381e-16,-0.52539811,-1.1105286 -0.72088338 1.7831479,-0.15447713 -1.3306724 -0.47210549,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,52,0,111,1,4.9101488e-16,-0.52539811,1.9462195 -0.13371463 0.40002355,-0.83900022 -0.82435002 0.87316366,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,53,0,111,1,6.6613381e-16,-0.52539811,-1.9108302 0.55135967 1.8761632,0.12609462 -0.72873161 0.49437583,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,54,0,111,1,6.6613381e-16,-0.52539811,-1.7486769 -1.7215338 0.0731687,-0.81923474 0.29109341 -1.4374653,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,55,1,000,1,6.6613381e-16,-0.52539811,-1.2816542 -1.7455175 0.99025187,0.88380178 0.57779612 0.7627412,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,56,0,111,1,6.6613381e-16,-0.52539811,1.4273283 -1.6934857 1.7812577,-1.2986509 0.20066192 0.67111682,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
2.0,57,1,000,1,6.6613381e-16,-0.52539811,0.25520395 0.0032078886 -1.7598234,-1.1726441 0.19106971 0.83674628,-1.2247449 -1.2247449 -1.2247449,-0.61237244 -0.61237244 -0.61237244
2.0,58,0,111,1,6.6613381e-16,-0.52539811,1.5564411 1.3404128 1.429183,-0.71972018 -1.2521176 -0.40452796,1.2247449 1.2247449 1.2247449,0.61237244 0.61237244 0.61237244
